Citys,ymd,Weather,highTemp,lowTemp
['逊克2018年12月份天气情况'],2018年12月04日,阵雪/多云,-16℃,-29℃
['逊克2018年12月份天气情况'],2018年12月05日,晴/晴,-20℃,-30℃
['逊克2018年12月份天气情况'],2018年12月06日,多云/多云,-19℃,-30℃
['逊克2018年12月份天气情况'],2018年12月07日,晴/晴,-21℃,-27℃
['逊克2018年12月份天气情况'],2018年12月08日,多云/多云,-19℃,-26℃
['逊克2018年12月份天气情况'],2018年12月09日,多云/多云,-19℃,-27℃
['逊克2018年12月份天气情况'],2018年12月10日,多云/晴,-17℃,-27℃
['逊克2018年12月份天气情况'],2018年12月11日,晴/晴,-15℃,-29℃
['逊克2018年12月份天气情况'],2018年12月12日,多云/多云,-16℃,-31℃
['逊克2018年12月份天气情况'],2018年12月13日,多云/晴,-16℃,-26℃
['逊克2018年12月份天气情况'],2018年12月14日,晴/晴,-12℃,-21℃
['逊克2018年12月份天气情况'],2018年12月15日,晴/晴,-12℃,-22℃
['逊克2018年12月份天气情况'],2018年12月16日,多云/多云,-15℃,-25℃
['逊克2018年12月份天气情况'],2018年12月17日,多云/多云,-15℃,-27℃
['逊克2018年12月份天气情况'],2018年12月18日,晴/晴,-18℃,-26℃
['逊克2018年12月份天气情况'],2018年12月19日,晴/多云,-13℃,-26℃
['逊克2018年12月份天气情况'],2018年12月20日,晴/晴,-13℃,-23℃
['逊克2018年12月份天气情况'],2018年12月21日,晴/多云,-13℃,-22℃
['逊克2018年12月份天气情况'],2018年12月22日,阵雪/阵雪,-12℃,-21℃
['逊克2018年12月份天气情况'],2018年12月23日,晴/晴,-13℃,-25℃
['逊克2018年12月份天气情况'],2018年12月24日,多云/多云,-16℃,-26℃
['逊克2018年12月份天气情况'],2018年12月25日,阵雪/阵雪,-16℃,-24℃
['逊克2018年12月份天气情况'],2018年12月26日,阵雪/多云,-19℃,-26℃
['逊克2018年12月份天气情况'],2018年12月27日,多云/多云,-18℃,-24℃
['逊克2018年12月份天气情况'],2018年12月28日,晴/晴,-18℃,-25℃
['逊克2018年12月份天气情况'],2018年12月29日,阴/阴,-18℃,-24℃
['逊克2018年12月份天气情况'],2018年12月30日,多云/多云,-17℃,-24℃
['逊克2018年12月份天气情况'],2018年12月31日,晴/晴,-17℃,-22℃
['延寿2018年11月份天气情况'],2018年11月01日,晴/晴,10℃,-1℃
['延寿2018年11月份天气情况'],2018年11月02日,晴/多云,13℃,-1℃
['延寿2018年11月份天气情况'],2018年11月03日,多云/雨夹雪,13℃,0℃
['延寿2018年11月份天气情况'],2018年11月04日,多云/多云,3℃,-5℃
['延寿2018年11月份天气情况'],2018年11月05日,晴/晴,1℃,-9℃
['延寿2018年11月份天气情况'],2018年11月06日,晴/多云,2℃,-8℃
['延寿2018年11月份天气情况'],2018年11月07日,晴/多云,4℃,-8℃
['延寿2018年11月份天气情况'],2018年11月08日,多云/小雨,8℃,-2℃
['延寿2018年11月份天气情况'],2018年11月09日,大雪/小雪,1℃,-2℃
['延寿2018年11月份天气情况'],2018年11月10日,阵雪/晴,3℃,-9℃
['延寿2018年11月份天气情况'],2018年11月11日,多云/多云,4℃,-8℃
['延寿2018年11月份天气情况'],2018年11月12日,多云/多云,2℃,-5℃
['延寿2018年11月份天气情况'],2018年11月13日,多云/晴,2℃,-6℃
['延寿2018年11月份天气情况'],2018年11月14日,晴/雨夹雪,4℃,-5℃
['延寿2018年11月份天气情况'],2018年11月15日,多云/多云,3℃,-8℃
['延寿2018年11月份天气情况'],2018年11月16日,晴/多云,-2℃,-10℃
['延寿2018年11月份天气情况'],2018年11月17日,晴/多云,0℃,-12℃
['延寿2018年11月份天气情况'],2018年11月18日,多云/多云,0℃,-12℃
['延寿2018年11月份天气情况'],2018年11月19日,多云/晴,-1℃,-13℃
['延寿2018年11月份天气情况'],2018年11月20日,多云/多云,-3℃,-15℃
['延寿2018年11月份天气情况'],2018年11月21日,多云/多云,-3℃,-16℃
['延寿2018年11月份天气情况'],2018年11月22日,晴/晴,-7℃,-16℃
['延寿2018年11月份天气情况'],2018年11月23日,晴/多云,-4℃,-16℃
['延寿2018年11月份天气情况'],2018年11月24日,多云/多云,0℃,-8℃
['延寿2018年11月份天气情况'],2018年11月25日,晴/晴,1℃,-4℃
['延寿2018年11月份天气情况'],2018年11月26日,多云/多云,5℃,-8℃
['延寿2018年11月份天气情况'],2018年11月27日,多云/多云,0℃,-10℃
['延寿2018年11月份天气情况'],2018年11月28日,多云/多云,-4℃,-15℃
['延寿2018年11月份天气情况'],2018年11月29日,晴/晴,-6℃,-17℃
['延寿2018年11月份天气情况'],2018年11月30日,多云/多云,-4℃,-19℃
['延寿2018年12月份天气情况'],2018年12月01日,晴/多云,1℃,-11℃
['延寿2018年12月份天气情况'],2018年12月02日,阵雨/多云,5℃,-6℃
['延寿2018年12月份天气情况'],2018年12月03日,多云/多云,5℃,-11℃
['延寿2018年12月份天气情况'],2018年12月04日,多云/晴,-9℃,-18℃
['延寿2018年12月份天气情况'],2018年12月05日,晴/晴,-11℃,-22℃
['延寿2018年12月份天气情况'],2018年12月06日,多云/晴,-11℃,-25℃
['延寿2018年12月份天气情况'],2018年12月07日,多云/多云,-12℃,-25℃
['延寿2018年12月份天气情况'],2018年12月08日,晴/晴,-15℃,-24℃
['延寿2018年12月份天气情况'],2018年12月09日,晴/晴,-12℃,-22℃
['延寿2018年12月份天气情况'],2018年12月10日,晴/多云,-10℃,-24℃
['延寿2018年12月份天气情况'],2018年12月11日,晴/晴,-10℃,-24℃
['延寿2018年12月份天气情况'],2018年12月12日,多云/阵雪,-9℃,-20℃
['延寿2018年12月份天气情况'],2018年12月13日,阵雪/多云,-8℃,-21℃
['延寿2018年12月份天气情况'],2018年12月14日,晴/晴,-10℃,-19℃
['延寿2018年12月份天气情况'],2018年12月15日,晴/多云,-3℃,-16℃
['延寿2018年12月份天气情况'],2018年12月16日,晴/晴,-2℃,-12℃
['延寿2018年12月份天气情况'],2018年12月17日,多云/多云,-3℃,-15℃
['延寿2018年12月份天气情况'],2018年12月18日,多云/晴,-6℃,-13℃
['延寿2018年12月份天气情况'],2018年12月19日,晴/晴,-3℃,-14℃
['延寿2018年12月份天气情况'],2018年12月20日,晴/多云,-2℃,-16℃
['延寿2018年12月份天气情况'],2018年12月21日,中雪/多云,-3℃,-12℃
['延寿2018年12月份天气情况'],2018年12月22日,晴/多云,-1℃,-16℃
['延寿2018年12月份天气情况'],2018年12月23日,晴/多云,-9℃,-23℃
['延寿2018年12月份天气情况'],2018年12月24日,晴/多云,-9℃,-17℃
['延寿2018年12月份天气情况'],2018年12月25日,多云/多云,-6℃,-27℃
['延寿2018年12月份天气情况'],2018年12月26日,晴/阴,-17℃,-32℃
['延寿2018年12月份天气情况'],2018年12月27日,晴/晴,-17℃,-27℃
['延寿2018年12月份天气情况'],2018年12月28日,晴/晴,-17℃,-24℃
['延寿2018年12月份天气情况'],2018年12月29日,晴/晴,-16℃,-24℃
['延寿2018年12月份天气情况'],2018年12月30日,晴/阴,-11℃,-27℃
['延寿2018年12月份天气情况'],2018年12月31日,晴/晴,-12℃,-24℃
['伊春2018年11月份天气情况'],2018年11月01日,多云/晴,11℃,-3℃
['伊春2018年11月份天气情况'],2018年11月02日,晴/多云,15℃,1℃
['伊春2018年11月份天气情况'],2018年11月03日,雨夹雪/雨夹雪,8℃,-5℃
['伊春2018年11月份天气情况'],2018年11月04日,多云/多云,-1℃,-13℃
['伊春2018年11月份天气情况'],2018年11月05日,晴/多云,-1℃,-10℃
['伊春2018年11月份天气情况'],2018年11月06日,晴/晴,4℃,-10℃
['伊春2018年11月份天气情况'],2018年11月07日,晴/多云,5℃,-8℃
['伊春2018年11月份天气情况'],2018年11月08日,晴/小雨,9℃,-4℃
['伊春2018年11月份天气情况'],2018年11月09日,大雪/大雪,1℃,-2℃
['伊春2018年11月份天气情况'],2018年11月10日,中雪/小雪,-1℃,-7℃
['伊春2018年11月份天气情况'],2018年11月11日,多云/多云,0℃,-8℃
['伊春2018年11月份天气情况'],2018年11月12日,多云/阴,1℃,-7℃
['伊春2018年11月份天气情况'],2018年11月13日,多云/晴,1℃,-13℃
['伊春2018年11月份天气情况'],2018年11月14日,多云/阵雪,1℃,-9℃
['伊春2018年11月份天气情况'],2018年11月15日,小雪/小雪,1℃,-13℃
['伊春2018年11月份天气情况'],2018年11月16日,多云/多云,-6℃,-14℃
['伊春2018年11月份天气情况'],2018年11月17日,晴/多云,-4℃,-17℃
['伊春2018年11月份天气情况'],2018年11月18日,多云/多云,-4℃,-13℃
['伊春2018年11月份天气情况'],2018年11月19日,晴/多云,-7℃,-18℃
['伊春2018年11月份天气情况'],2018年11月20日,阵雪/多云,-9℃,-22℃
['伊春2018年11月份天气情况'],2018年11月21日,阵雪/阵雪,-7℃,-19℃
['伊春2018年11月份天气情况'],2018年11月22日,多云/晴,-13℃,-23℃
['伊春2018年11月份天气情况'],2018年11月23日,多云/多云,-10℃,-19℃
['伊春2018年11月份天气情况'],2018年11月24日,多云/多云,-3℃,-16℃
['伊春2018年11月份天气情况'],2018年11月25日,多云/多云,-3℃,-15℃
['伊春2018年11月份天气情况'],2018年11月26日,多云/多云,5℃,-8℃
['伊春2018年11月份天气情况'],2018年11月27日,多云/多云,-4℃,-19℃
['伊春2018年11月份天气情况'],2018年11月28日,多云/多云,-11℃,-24℃
['伊春2018年11月份天气情况'],2018年11月29日,晴/多云,-11℃,-24℃
['伊春2018年11月份天气情况'],2018年11月30日,小雪/多云,-9℃,-20℃
['伊春2018年12月份天气情况'],2018年12月01日,多云/晴,-7℃,-18℃
['伊春2018年12月份天气情况'],2018年12月02日,多云/阴,3℃,-7℃
['伊春2018年12月份天气情况'],2018年12月03日,多云/多云,4℃,-17℃
['伊春2018年12月份天气情况'],2018年12月04日,晴/多云,-12℃,-24℃
['伊春2018年12月份天气情况'],2018年12月05日,多云/多云,-16℃,-26℃
['伊春2018年12月份天气情况'],2018年12月06日,多云/多云,-18℃,-28℃
['伊春2018年12月份天气情况'],2018年12月07日,多云/多云,-18℃,-27℃
['伊春2018年12月份天气情况'],2018年12月08日,多云/多云,-17℃,-25℃
['伊春2018年12月份天气情况'],2018年12月09日,晴/晴,-15℃,-27℃
['伊春2018年12月份天气情况'],2018年12月10日,多云/晴,-14℃,-26℃
['伊春2018年12月份天气情况'],2018年12月11日,多云/多云,-12℃,-25℃
['伊春2018年12月份天气情况'],2018年12月12日,晴/阴,-10℃,-23℃
['伊春2018年12月份天气情况'],2018年12月13日,多云/多云,-14℃,-25℃
['伊春2018年12月份天气情况'],2018年12月14日,多云/多云,-10℃,-25℃
['伊春2018年12月份天气情况'],2018年12月15日,多云/阴,-7℃,-20℃
['伊春2018年12月份天气情况'],2018年12月16日,阴/阴,-9℃,-18℃
['伊春2018年12月份天气情况'],2018年12月17日,阵雪/阴,-7℃,-20℃
['伊春2018年12月份天气情况'],2018年12月18日,多云/多云,-12℃,-17℃
['伊春2018年12月份天气情况'],2018年12月19日,晴/多云,-10℃,-21℃
['伊春2018年12月份天气情况'],2018年12月20日,多云/多云,-5℃,-17℃
['伊春2018年12月份天气情况'],2018年12月21日,阵雪/多云,-5℃,-18℃
['伊春2018年12月份天气情况'],2018年12月22日,雨夹雪/多云,-2℃,-23℃
['伊春2018年12月份天气情况'],2018年12月23日,阴/阴,-13℃,-22℃
['伊春2018年12月份天气情况'],2018年12月24日,晴/晴,-9℃,-19℃
['伊春2018年12月份天气情况'],2018年12月25日,阴/小雪,-10℃,-22℃
['伊春2018年12月份天气情况'],2018年12月26日,小雪/晴,-17℃,-26℃
['伊春2018年12月份天气情况'],2018年12月27日,多云/多云,-17℃,-24℃
['伊春2018年12月份天气情况'],2018年12月28日,多云/多云,-17℃,-25℃
['伊春2018年12月份天气情况'],2018年12月29日,多云/多云,-16℃,-25℃
['伊春2018年12月份天气情况'],2018年12月30日,多云/多云,-15℃,-23℃
['伊春2018年12月份天气情况'],2018年12月31日,多云/多云,-13℃,-21℃
['依安2018年11月份天气情况'],2018年11月01日,晴/多云,12℃,1℃
['依安2018年11月份天气情况'],2018年11月02日,多云/多云,13℃,1℃
['依安2018年11月份天气情况'],2018年11月03日,阴/阴,8℃,-5℃
['依安2018年11月份天气情况'],2018年11月04日,多云/多云,-1℃,-10℃
['依安2018年11月份天气情况'],2018年11月05日,晴/多云,0℃,-7℃
['依安2018年11月份天气情况'],2018年11月06日,晴/晴,4℃,-5℃
['依安2018年11月份天气情况'],2018年11月07日,多云/晴,4℃,-4℃
['依安2018年11月份天气情况'],2018年11月08日,晴/晴,6℃,-1℃
['依安2018年11月份天气情况'],2018年11月09日,小雨/小雪,2℃,-4℃
['依安2018年11月份天气情况'],2018年11月10日,多云/多云,0℃,-9℃
['依安2018年11月份天气情况'],2018年11月11日,晴/晴,2℃,-6℃
['依安2018年11月份天气情况'],2018年11月12日,多云/多云,2℃,-6℃
['依安2018年11月份天气情况'],2018年11月13日,晴/多云,2℃,-8℃
['依安2018年11月份天气情况'],2018年11月14日,多云/多云,4℃,-6℃
['依安2018年11月份天气情况'],2018年11月15日,多云/晴,-3℃,-14℃
['依安2018年11月份天气情况'],2018年11月16日,晴/晴,-2℃,-10℃
['依安2018年11月份天气情况'],2018年11月17日,晴/多云,-3℃,-11℃
['依安2018年11月份天气情况'],2018年11月18日,多云/晴,-3℃,-15℃
['依安2018年11月份天气情况'],2018年11月19日,多云/多云,-8℃,-16℃
['依安2018年11月份天气情况'],2018年11月20日,晴/晴,-9℃,-14℃
['依安2018年11月份天气情况'],2018年11月21日,小雪/多云,-5℃,-15℃
['依安2018年11月份天气情况'],2018年11月22日,阴/晴,-10℃,-20℃
['依安2018年11月份天气情况'],2018年11月23日,多云/多云,-8℃,-17℃
['依安2018年11月份天气情况'],2018年11月24日,多云/晴,-4℃,-14℃
['依安2018年11月份天气情况'],2018年11月25日,晴/多云,-3℃,-12℃
['依安2018年11月份天气情况'],2018年11月26日,多云/晴,3℃,-10℃
['依安2018年11月份天气情况'],2018年11月27日,晴/多云,-4℃,-15℃
['依安2018年11月份天气情况'],2018年11月28日,多云/晴,-12℃,-22℃
['依安2018年11月份天气情况'],2018年11月29日,晴/晴,-10℃,-16℃
['依安2018年11月份天气情况'],2018年11月30日,小雪/晴,-6℃,-16℃
['依安2018年12月份天气情况'],2018年12月01日,晴/晴,-6℃,-13℃
['依安2018年12月份天气情况'],2018年12月02日,晴/晴,5℃,-5℃
['依安2018年12月份天气情况'],2018年12月03日,多云/多云,-3℃,-18℃
['依安2018年12月份天气情况'],2018年12月04日,多云/晴,-14℃,-25℃
['依安2018年12月份天气情况'],2018年12月05日,多云/晴,-16℃,-24℃
['依安2018年12月份天气情况'],2018年12月06日,晴/晴,-18℃,-25℃
['依安2018年12月份天气情况'],2018年12月07日,晴/晴,-18℃,-23℃
['依安2018年12月份天气情况'],2018年12月08日,多云/晴,-17℃,-24℃
['依安2018年12月份天气情况'],2018年12月09日,晴/晴,-15℃,-24℃
['依安2018年12月份天气情况'],2018年12月10日,晴/晴,-13℃,-23℃
['依安2018年12月份天气情况'],2018年12月11日,多云/多云,-14℃,-23℃
['依安2018年12月份天气情况'],2018年12月12日,阴/阴,-16℃,-24℃
['依安2018年12月份天气情况'],2018年12月13日,多云/晴,-12℃,-22℃
['依安2018年12月份天气情况'],2018年12月14日,晴/多云,-13℃,-23℃
['依安2018年12月份天气情况'],2018年12月15日,晴/晴,-8℃,-15℃
['依安2018年12月份天气情况'],2018年12月16日,多云/多云,-12℃,-19℃
['依安2018年12月份天气情况'],2018年12月17日,晴/多云,-11℃,-21℃
['依安2018年12月份天气情况'],2018年12月18日,晴/晴,-9℃,-17℃
['依安2018年12月份天气情况'],2018年12月19日,晴/晴,-7℃,-15℃
